filename,address,latitude,longitude
./benign_people/benign_people_not_selfie/290.jpg,"4115 The Strand W #408, Columbus, OH 43219, USA",40.05289722222222,-82.91562777777779
./benign_people/benign_people_not_selfie/369.jpg,"GWHG+7F Marion, OH, USA",40.52813611111111,-83.073775
./benign_people/benign_people_not_selfie/370.jpg,"125 E 156th St, Cleveland, OH 44110, USA",41.58316666666667,-81.57085555555555
./benign_people/benign_people_not_selfie/371.jpg,"125 E 156th St, Cleveland, OH 44110, USA",41.583175000000004,-81.57081666666666
./benign_people/benign_people_not_selfie/372.jpg,"7160 Towpath Rd, Northfield, OH 44067, USA",41.31938055555556,-81.58587777777777
./benign_people/benign_people_not_selfie/373.jpg,"29QC+FP Lincoln, NH, USA",44.038627777777776,-71.62821944444444
./benign_people/benign_people_not_selfie/374.jpg,"1100 El Camino Real, Millbrae, CA 94030, USA",37.60842777777778,-122.39670555555556
./benign_people/benign_people_not_selfie/375.jpg,"1100 El Camino Real, Millbrae, CA 94030, USA",37.60763611111111,-122.39720277777778
./benign_people/benign_people_not_selfie/376.jpg,"1100 El Camino Real, Millbrae, CA 94030, USA",37.60835,-122.39669722222223
./benign_people/benign_people_not_selfie/377.jpg,"1100 El Camino Real, Millbrae, CA 94030, USA",37.60778055555556,-122.39701111111111
./benign_people/benign_people_not_selfie/378.jpg,"1100 El Camino Real, Millbrae, CA 94030, USA",37.607930555555555,-122.39733055555556
./benign_people/benign_people_not_selfie/379.jpg,"1100 El Camino Real, Millbrae, CA 94030, USA",37.60785277777778,-122.39732222222223
./benign_people/benign_people_not_selfie/380.jpg,"1100 El Camino Real, San Bruno, CA 94066, USA",37.60769722222222,-122.39745277777779
./benign_people/benign_people_not_selfie/381.jpg,"1100 El Camino Real, Millbrae, CA 94030, USA",37.60800833333334,-122.39660555555557
./benign_people/benign_people_not_selfie/382.jpg,"1100 El Camino Real, Millbrae, CA 94030, USA",37.60800277777778,-122.39662222222223
./benign_people/benign_people_not_selfie/383.jpg,"1100 CA-82, Millbrae, CA 94030, USA",37.607175,-122.39777500000001
./benign_people/benign_people_not_selfie/384.jpg,"1100 CA-82, Millbrae, CA 94030, USA",37.60711388888889,-122.39779722222222
./benign_people/benign_people_not_selfie/385.jpg,"435 S Airport Blvd, South San Francisco, CA 94080, USA",37.64228333333333,-122.402625
./benign_people/benign_people_not_selfie/386.jpg,"435 S Airport Blvd, South San Francisco, CA 94080, USA",37.64211944444445,-122.40223055555556
./benign_people/benign_people_not_selfie/387.jpg,"435 S Airport Blvd, South San Francisco, CA 94080, USA",37.642380555555555,-122.40258055555556
./benign_people/benign_people_not_selfie/388.jpg,"2300 Middlefield Rd, Redwood City, CA 94063, USA",37.47890833333334,-122.21718611111112
./benign_people/benign_people_not_selfie/389.jpg,"2300 Middlefield Rd, Redwood City, CA 94063, USA",37.478813888888894,-122.21690277777778
./benign_people/benign_people_not_selfie/390.jpg,"Google Building 46, 1565 Charleston Rd, Mountain View, CA 94043, USA",37.41887777777777,-122.08263333333333
./benign_people/benign_people_not_selfie/391.jpg,"1171 Huff Ave, Mountain View, CA 94043, USA",37.41943611111111,-122.08286388888888
./benign_people/benign_people_not_selfie/392.jpg,"Google Building 45, 1585 Charleston Rd, Mountain View, CA 94043, USA",37.41973888888889,-122.082475
./benign_people/benign_people_not_selfie/393.jpg,"1593 Charleston Rd, Mountain View, CA 94043, USA",37.420716666666664,-122.08279444444445
./benign_people/benign_people_not_selfie/394.jpg,"918 Charleston Rd, Mountain View, CA 94043, USA",37.420627777777774,-122.08276388888889
./benign_people/benign_people_not_selfie/395.jpg,"Charleston @ Google (WB), Mountain View, CA 94043, USA",37.42117777777778,-122.08134444444444
./benign_people/benign_people_not_selfie/396.jpg,"CW99+45 Mountain View, CA, USA",37.417830555555554,-122.08209166666666
./benign_people/benign_people_not_selfie/397.jpg,"6542 Stockton Blvd, Sacramento, CA 95823, USA",38.507102777777774,-121.43458611111112
./benign_people/benign_people_not_selfie/398.jpg,"6542 Stockton Blvd, Sacramento, CA 95823, USA",38.507019444444445,-121.43480000000001
./benign_people/benign_people_not_selfie/399.jpg,"6542 Stockton Blvd, Sacramento, CA 95823, USA",38.50705833333333,-121.43475277777779
./benign_people/benign_people_not_selfie/400.jpg,"1100 El Camino Real, Millbrae, CA 94030, USA",37.607825,-122.397225
./benign_people/benign_people_not_selfie/401.jpg,"Rental Car Center, California 94128, USA",37.62802777777778,-122.40105555555556
./benign_people/benign_people_not_selfie/402.jpg,"17550 Castleton St, City of Industry, CA 91748, USA",33.99463333333333,-117.92150000000001
./benign_people/benign_people_not_selfie/403.jpg,"505 S Olive St, Los Angeles, CA 90013, USA",34.04912222222222,-118.25328055555556
./benign_people/benign_people_not_selfie/404.jpg,"505 S Olive St, Los Angeles, CA 90013, USA",34.049216666666666,-118.25326666666666
./benign_people/benign_people_not_selfie/405.jpg,"505 S Olive St, Los Angeles, CA 90013, USA",34.049141666666664,-118.25325833333333
./benign_people/benign_people_not_selfie/406.jpg,"562 W 5th St, Los Angeles, CA 90013, USA",34.04952222222222,-118.25343333333333
./benign_people/benign_people_not_selfie/407.jpg,"1302 Park Way, Beverly Hills, CA 90210, USA",34.072833333333335,-118.40335833333334
./benign_people/benign_people_not_selfie/408.jpg,"1302 Park Way, Beverly Hills, CA 90210, USA",34.07302777777778,-118.40349444444445
./benign_people/benign_people_not_selfie/409.jpg,"Santa Monica / Beverly, Beverly Hills, CA 90210, USA",34.077083333333334,-118.39572222222223
./benign_people/benign_people_not_selfie/410.jpg,"Beverly / San Vicente, Central LA, CA 90048, USA",34.07631944444445,-118.37941666666666
./benign_people/benign_people_not_selfie/411.jpg,"2376 N Vermont Ave, Los Angeles, CA 90027, USA",34.11407222222223,-118.29008611111111
./benign_people/benign_people_not_selfie/412.jpg,"2877-2891 E Observatory Rd, Los Angeles, CA 90027, USA",34.119927777777775,-118.30080277777778
./benign_people/benign_people_not_selfie/413.jpg,"2877-2891 E Observatory Rd, Los Angeles, CA 90027, USA",34.11989722222222,-118.3008111111111
./benign_people/benign_people_not_selfie/414.jpg,"2877-2891 E Observatory Rd, Los Angeles, CA 90027, USA",34.1199,-118.30080277777778
./benign_people/benign_people_not_selfie/415.jpg,"2800 E Observatory Rd, Los Angeles, CA 90027, USA",34.118344444444446,-118.30016388888889
./benign_people/benign_people_not_selfie/416.jpg,"2800 E Observatory Rd, Los Angeles, CA 90027, USA",34.11835833333333,-118.30014722222222
./benign_people/benign_people_not_selfie/417.jpg,"2800 E Observatory Rd, Los Angeles, CA 90027, USA",34.11836666666667,-118.30016388888889
./benign_people/benign_people_not_selfie/418.jpg,"190E E 4th St, Long Beach, CA 90802, USA",33.771477777777775,-118.19082777777778
./benign_people/benign_people_not_selfie/419.jpg,"Scott House, 160 W Woodruff Ave, Columbus, OH 43210, USA",40.004330555555555,-83.01339444444444
./benign_people/benign_people_not_selfie/420.jpg,"375 The Promenade N, Long Beach, CA 90802, USA",33.77137777777778,-118.19068888888889
./benign_people/benign_people_not_selfie/421.jpg,"180 E 4th St, Long Beach, CA 90802, USA",33.771591666666666,-118.19085
./benign_people/benign_people_not_selfie/422.jpg,"2268 Magnolia Ave, Long Beach, CA 90806, USA",33.798602777777774,-118.19798333333334
./benign_people/benign_people_not_selfie/423.jpg,"2200 E Willow St, Signal Hill, CA 90755, USA",33.804030555555556,-118.16565
./benign_people/benign_people_not_selfie/424.jpg,"Aviation / Imperial, Los Angeles, CA 90045, USA",33.931213888888884,-118.37837222222221
./benign_people/benign_people_not_selfie/425.jpg,"Imperial / Felton, Hawthorne, CA 90250, USA",33.930905555555555,-118.364975
./benign_people/benign_people_not_selfie/426.jpg,"2004 Los Trancos Dr, Irvine, CA 92617, USA",33.64338611111111,-117.84120833333333
./benign_people/benign_people_not_selfie/427.jpg,"2004 Los Trancos Dr, Irvine, CA 92617, USA",33.64338333333333,-117.84119444444444
./benign_people/benign_people_not_selfie/428.jpg,"1150, Engineering Hall, Irvine, CA 92697, USA",33.64405555555555,-117.84108055555555
./benign_people/benign_people_not_selfie/429.jpg,"302 E Peltason Dr, Irvine, CA 92617, USA",33.64435833333333,-117.84146944444444
./benign_people/benign_people_not_selfie/430.jpg,"302 Inner Ring Rd, Irvine, CA 92697, USA",33.64463055555556,-117.84166666666667
./benign_people/benign_people_not_selfie/431.jpg,"302 Inner Ring Rd, Irvine, CA 92697, USA",33.64471388888889,-117.84168333333332
./benign_people/benign_people_not_selfie/432.jpg,"302 Inner Ring Rd, Irvine, CA 92697, USA",33.644730555555554,-117.84174444444444
./benign_people/benign_people_not_selfie/433.jpg,"University of California, Irvine, Engineering Tower, room 304, Irvine, CA 92697, USA",33.644333333333336,-117.84106388888888
./benign_people/benign_people_not_selfie/434.jpg,"308 Engineering Ct, Irvine, CA 92617, USA",33.643905555555556,-117.84095833333333
./benign_people/benign_people_not_selfie/435.jpg,"215 Cliff Dr, Laguna Beach, CA 92651, USA",33.544574999999995,-117.78478888888888
./benign_people/benign_people_not_selfie/436.jpg,"216 Cliff Dr, Laguna Beach, CA 92651, USA",33.54415833333333,-117.78546944444444
./benign_people/benign_people_not_selfie/437.jpg,"224 Cliff Dr, Laguna Beach, CA 92651, USA",33.54411388888889,-117.785575
./benign_people/benign_people_not_selfie/438.jpg,"234 Broadway St, Laguna Beach, CA 92651, USA",33.54325,-117.78499722222222
./benign_people/benign_people_not_selfie/439.jpg,"234 Broadway St, Laguna Beach, CA 92651, USA",33.54319722222222,-117.78505
./benign_people/benign_people_not_selfie/440.jpg,"107 S Coast Hwy, Laguna Beach, CA 92651, USA",33.54255,-117.78554444444444
./benign_people/benign_people_not_selfie/441.jpg,"107 S Coast Hwy, Laguna Beach, CA 92651, USA",33.542275,-117.78526944444444
./benign_people/benign_people_not_selfie/442.jpg,"107 S Coast Hwy, Laguna Beach, CA 92651, USA",33.54225833333333,-117.78527777777778
./benign_people/benign_people_not_selfie/443.jpg,"215 Forest Ave, Laguna Beach, CA 92651, USA",33.54215277777777,-117.78318888888889
./benign_people/benign_people_not_selfie/444.jpg,"294 Forest Ave, Laguna Beach, CA 92651, USA",33.543530555555556,-117.782425
./benign_people/benign_people_not_selfie/445.jpg,"294 Forest Ave, Laguna Beach, CA 92651, USA",33.54353611111111,-117.78244722222222
./benign_people/benign_people_not_selfie/446.jpg,"9500 Gilman Drive,, La Jolla, CA 92093, USA",32.88101666666667,-117.23747222222222
./benign_people/benign_people_not_selfie/447.jpg,"9701 Hopkins Ln, La Jolla, CA 92093, USA",32.88116388888889,-117.23760277777778
./benign_people/benign_people_not_selfie/448.jpg,"9701 Hopkins Ln, La Jolla, CA 92093, USA",32.881211111111114,-117.23761666666667
./benign_people/benign_people_not_selfie/449.jpg,"Geisel Library, San Diego, CA 92161, USA",32.88057222222222,-117.23745
./benign_people/benign_people_not_selfie/450.jpg,"Price Center, La Jolla, CA 92093, USA",32.88012222222222,-117.237625
./benign_people/benign_people_not_selfie/451.jpg,"9521 Mandeville Ln, La Jolla, CA 92093, USA",32.87953888888889,-117.23755
./benign_people/benign_people_not_selfie/452.jpg,"9500 Gilman Dr, La Jolla, CA 92093, USA",32.879647222222225,-117.23775555555555
./benign_people/benign_people_not_selfie/453.jpg,"9500 Gilman Dr, La Jolla, CA 92093, USA",32.87928055555555,-117.23596944444445
./benign_people/benign_people_not_selfie/454.jpg,"GILMAN B, La Jolla, CA 92093, USA",32.878825,-117.23285
./benign_people/benign_people_not_selfie/455.jpg,"Engineering Building Unit 2, La Jolla, CA 92093, USA",32.88091388888889,-117.23356666666666
./benign_people/benign_people_not_selfie/456.jpg,"3234 Matthews Ln, La Jolla, CA 92093, USA",32.88081388888889,-117.23356666666666
./benign_people/benign_people_not_selfie/457.jpg,"9500 Gilman Dr #0422, La Jolla, CA 92093, USA",32.88193611111111,-117.234
./benign_people/benign_people_not_selfie/458.jpg,"1581 Dodd Dr, Columbus, OH 43210, USA",39.993575,-83.02054166666666
./benign_people/benign_people_not_selfie/459.jpg,"9500 Gilman Dr #0422, La Jolla, CA 92093, USA",32.88191944444444,-117.2342
./benign_people/benign_people_not_selfie/460.jpg,"3180 Voigt Dr, La Jolla, CA 92093, USA",32.88323888888889,-117.23490277777778
./benign_people/benign_people_not_selfie/461.jpg,"1475 W Redondo Beach Blvd, Gardena, CA 90247, USA",33.89075833333333,-118.30258888888889
./benign_people/benign_people_not_selfie/462.jpg,"4210 Service Ln, Madison, WI 53704, USA",43.126133333333335,-89.31202777777777
./benign_people/benign_people_not_selfie/499.jpg,"5th St & Grand Ave, Los Angeles, CA 90013, USA",34.049749999999996,-118.25343333333333
./benign_people/benign_people_selfie/463.jpg,"140 E Tuscarawas Trail, Sandusky, OH 44870, USA",41.470925,-82.82324166666666
./benign_people/benign_people_selfie/464.jpg,"1100 El Camino Real, Millbrae, CA 94030, USA",37.60801388888889,-122.3966138888889
./benign_people/benign_people_selfie/465.jpg,"1100 CA-82, Millbrae, CA 94030, USA",37.607169444444445,-122.39782777777778
./benign_people/benign_people_selfie/466.jpg,"435 S Airport Blvd, South San Francisco, CA 94080, USA",37.64222777777778,-122.40250277777778
./benign_people/benign_people_selfie/467.jpg,"435 S Airport Blvd, South San Francisco, CA 94080, USA",37.64222777777778,-122.40254166666668
./benign_people/benign_people_selfie/468.jpg,"435 S Airport Blvd, South San Francisco, CA 94080, USA",37.64225833333333,-122.40241111111112
./benign_people/benign_people_selfie/469.jpg,"2260 Magnolia Ave, Long Beach, CA 90806, USA",33.798319444444445,-118.19800555555555
./benign_people/benign_people_selfie/470.jpg,"2260 Magnolia Ave, Long Beach, CA 90806, USA",33.798344444444446,-118.19799166666667
./benign_people/benign_people_selfie/471.jpg,"2264 Magnolia Ave, Long Beach, CA 90806, USA",33.79848888888889,-118.19799166666667
./benign_people/benign_people_selfie/472.jpg,"2268 Magnolia Ave, Long Beach, CA 90806, USA",33.798602777777774,-118.19799166666667
./benign_people/benign_people_selfie/473.jpg,"2290 Magnolia Ave, Long Beach, CA 90806, USA",33.798899999999996,-118.197975
./benign_people/benign_people_selfie/474.jpg,"2290 Magnolia Ave, Long Beach, CA 90806, USA",33.79888611111111,-118.19799166666667
./benign_people/benign_people_selfie/475.jpg,"2268 Magnolia Ave, Long Beach, CA 90806, USA",33.79858888888889,-118.1980138888889
./benign_people/benign_people_selfie/476.jpg,"2264 Magnolia Ave, Long Beach, CA 90806, USA",33.79847222222222,-118.19802222222222
./benign_people/benign_people_selfie/477.jpg,"2260 Magnolia Ave, Long Beach, CA 90806, USA",33.79838611111111,-118.19800555555555
./benign_people/benign_people_selfie/478.jpg,"2264 Magnolia Ave, Long Beach, CA 90806, USA",33.79846666666666,-118.19800555555555
./benign_people/benign_people_selfie/479.jpg,"2590 Magnolia Ave, Long Beach, CA 90806, USA",33.804230555555556,-118.19808888888889
./benign_people/benign_people_selfie/480.jpg,"590 E Willow St, Long Beach, CA 90806, USA",33.80435833333333,-118.18521111111112
./benign_people/benign_people_selfie/481.jpg,"18025 Gale Ave, City of Industry, CA 91748, USA",33.99576666666667,-117.91055277777778
./benign_people/benign_people_selfie/482.jpg,"18025 Gale Ave, City of Industry, CA 91748, USA",33.995736111111114,-117.91056111111112
./benign_people/benign_people_selfie/483.jpg,"355 Broadway St, Laguna Beach, CA 92651, USA",33.54473888888889,-117.78327222222222
./benign_people/benign_people_selfie/484.jpg,"310 Broadway St, Laguna Beach, CA 92651, USA",33.54441388888889,-117.78382777777777
./benign_people/benign_people_selfie/485.jpg,"310 Broadway St, Laguna Beach, CA 92651, USA",33.54443055555555,-117.78384444444444
./benign_people/benign_people_selfie/486.jpg,"310 Broadway St, Laguna Beach, CA 92651, USA",33.54438333333333,-117.78376666666666
./benign_people/benign_people_selfie/487.jpg,"187 Lower Cliff Dr, Laguna Beach, CA 92651, USA",33.54479722222222,-117.78451666666666
./benign_people/benign_people_selfie/488.jpg,"224 Cliff Dr, Laguna Beach, CA 92651, USA",33.54411388888889,-117.78559166666666
./benign_people/benign_people_selfie/489.jpg,"224 Cliff Dr, Laguna Beach, CA 92651, USA",33.544125,-117.78559166666666
./benign_people/benign_people_selfie/490.jpg,"107 S Coast Hwy, Laguna Beach, CA 92651, USA",33.54223611111111,-117.78524722222222
./benign_people/benign_people_selfie/491.jpg,"351 Ledroit St, Laguna Beach, CA 92651, USA",33.551288888888884,-117.80249722222221
./benign_people/benign_people_selfie/492.jpg,"2150 Naga Ln, La Jolla, CA 92037, USA",32.86625,-117.25306666666667
./benign_people/benign_people_selfie/497.jpg,"2590 Magnolia Ave, Long Beach, CA 90806, USA",33.804230555555556,-118.19808888888889
./benign_people/benign_people_selfie/1.jpg,"1100 El Camino Real, Millbrae, CA 94030, USA",37.60791666666667,-122.39736111111112
./mirror/10.jpg,"1046 Harker Ave, Palo Alto, CA 94301, USA",37.44662222222222,-122.14499722222223
